=================
MKR-8  auc: 0.9171  acc: 0.8435
epoch 51    train auc: 0.9612  acc: 0.8913    eval auc: 0.9194  acc: 0.8457    test auc: 0.9186  acc: 0.8443
epoch 52    train auc: 0.9617  acc: 0.8934    eval auc: 0.9194  acc: 0.8470    test auc: 0.9186  acc: 0.8458
epoch 53    train auc: 0.9620  acc: 0.8940    eval auc: 0.9194  acc: 0.8468    test auc: 0.9184  acc: 0.8458
epoch 54    train auc: 0.9614  acc: 0.8922    eval auc: 0.9192  acc: 0.8468    test auc: 0.9183  acc: 0.8447
epoch 55    train auc: 0.9618  acc: 0.8936    eval auc: 0.9196  acc: 0.8470    test auc: 0.9187  acc: 0.8458
epoch 56    train auc: 0.9622  acc: 0.8942    eval auc: 0.9192  acc: 0.8468    test auc: 0.9182  acc: 0.8450
epoch 57    train auc: 0.9616  acc: 0.8927    eval auc: 0.9191  acc: 0.8462    test auc: 0.9182  acc: 0.8446
epoch 58    train auc: 0.9621  acc: 0.8943    eval auc: 0.9196  acc: 0.8466    test auc: 0.9186  acc: 0.8457
epoch 59    train auc: 0.9621  acc: 0.8936    eval auc: 0.9192  acc: 0.8468    test auc: 0.9184  acc: 0.8456
epoch 60    train auc: 0.9618  acc: 0.8930    eval auc: 0.9190  acc: 0.8464    test auc: 0.9181  acc: 0.8446
epoch 61    train auc: 0.9622  acc: 0.8939    eval auc: 0.9191  acc: 0.8472    test auc: 0.9182  acc: 0.8453
epoch 62    train auc: 0.9620  acc: 0.8936    eval auc: 0.9195  acc: 0.8466    test auc: 0.9186  acc: 0.8457
epoch 63    train auc: 0.9620  acc: 0.8923    eval auc: 0.9187  acc: 0.8451    test auc: 0.9177  acc: 0.8430
epoch 64    train auc: 0.9624  acc: 0.8946    eval auc: 0.9192  acc: 0.8472    test auc: 0.9181  acc: 0.8453
epoch 65    train auc: 0.9624  acc: 0.8945    eval auc: 0.9191  acc: 0.8465    test auc: 0.9182  acc: 0.8452
epoch 66    train auc: 0.9616  acc: 0.8930    eval auc: 0.9195  acc: 0.8468    test auc: 0.9185  acc: 0.8455
epoch 67    train auc: 0.9624  acc: 0.8943    eval auc: 0.9189  acc: 0.8463    test auc: 0.9178  acc: 0.8455
epoch 68    train auc: 0.9625  acc: 0.8944    eval auc: 0.9189  acc: 0.8468    test auc: 0.9180  acc: 0.8445
epoch 69    train auc: 0.9620  acc: 0.8928    eval auc: 0.9194  acc: 0.8465    test auc: 0.9184  acc: 0.8444
epoch 70    train auc: 0.9624  acc: 0.8946    eval auc: 0.9194  acc: 0.8473    test auc: 0.9186  acc: 0.8455
epoch 71    train auc: 0.9624  acc: 0.8949    eval auc: 0.9194  acc: 0.8471    test auc: 0.9185  acc: 0.8458
epoch 72    train auc: 0.9620  acc: 0.8932    eval auc: 0.9195  acc: 0.8472    test auc: 0.9184  acc: 0.8449
epoch 73    train auc: 0.9626  acc: 0.8950    eval auc: 0.9189  acc: 0.8467    test auc: 0.9179  acc: 0.8451
epoch 74    train auc: 0.9628  acc: 0.8951    eval auc: 0.9187  acc: 0.8460    test auc: 0.9178  acc: 0.8447
epoch 75    train auc: 0.9618  acc: 0.8925    eval auc: 0.9193  acc: 0.8464    test auc: 0.9181  acc: 0.8451
epoch 76    train auc: 0.9623  acc: 0.8946    eval auc: 0.9191  acc: 0.8472    test auc: 0.9182  acc: 0.8455
epoch 77    train auc: 0.9627  acc: 0.8952    eval auc: 0.9192  acc: 0.8464    test auc: 0.9181  acc: 0.8461
epoch 78    train auc: 0.9620  acc: 0.8936    eval auc: 0.9195  acc: 0.8469    test auc: 0.9183  acc: 0.8453
epoch 79    train auc: 0.9626  acc: 0.8949    eval auc: 0.9192  acc: 0.8464    test auc: 0.9181  acc: 0.8453
epoch 80    train auc: 0.9626  acc: 0.8948    eval auc: 0.9193  acc: 0.8473    test auc: 0.9183  acc: 0.8455
epoch 81    train auc: 0.9620  acc: 0.8938    eval auc: 0.9192  acc: 0.8470    test auc: 0.9181  acc: 0.8452
epoch 82    train auc: 0.9627  acc: 0.8948    eval auc: 0.9187  acc: 0.8464    test auc: 0.9176  acc: 0.8452
epoch 83    train auc: 0.9627  acc: 0.8948    eval auc: 0.9193  acc: 0.8472    test auc: 0.9182  acc: 0.8459
epoch 84    train auc: 0.9623  acc: 0.8937    eval auc: 0.9191  acc: 0.8463    test auc: 0.9181  acc: 0.8451
epoch 85    train auc: 0.9627  acc: 0.8952    eval auc: 0.9190  acc: 0.8464    test auc: 0.9181  acc: 0.8451
epoch 86    train auc: 0.9629  acc: 0.8952    eval auc: 0.9191  acc: 0.8474    test auc: 0.9180  acc: 0.8457
epoch 87    train auc: 0.9623  acc: 0.8936    eval auc: 0.9191  acc: 0.8466    test auc: 0.9180  acc: 0.8446
epoch 88    train auc: 0.9628  acc: 0.8953    eval auc: 0.9188  acc: 0.8468    test auc: 0.9179  acc: 0.8450
epoch 89    train auc: 0.9627  acc: 0.8950    eval auc: 0.9190  acc: 0.8466    test auc: 0.9179  acc: 0.8456
epoch 90    train auc: 0.9624  acc: 0.8941    eval auc: 0.9193  acc: 0.8473    test auc: 0.9182  acc: 0.8454
epoch 91    train auc: 0.9631  acc: 0.8959    eval auc: 0.9188  acc: 0.8466    test auc: 0.9178  acc: 0.8453
epoch 92    train auc: 0.9628  acc: 0.8953    eval auc: 0.9191  acc: 0.8468    test auc: 0.9181  acc: 0.8455
epoch 93    train auc: 0.9624  acc: 0.8941    eval auc: 0.9194  acc: 0.8464    test auc: 0.9185  acc: 0.8450
epoch 94    train auc: 0.9627  acc: 0.8951    eval auc: 0.9191  acc: 0.8469    test auc: 0.9181  acc: 0.8457
epoch 95    train auc: 0.9628  acc: 0.8952    eval auc: 0.9190  acc: 0.8470    test auc: 0.9181  acc: 0.8457
epoch 96    train auc: 0.9625  acc: 0.8945    eval auc: 0.9192  acc: 0.8466    test auc: 0.9181  acc: 0.8451
epoch 97    train auc: 0.9628  acc: 0.8953    eval auc: 0.9190  acc: 0.8467    test auc: 0.9180  acc: 0.8455
epoch 98    train auc: 0.9630  acc: 0.8957    eval auc: 0.9188  acc: 0.8472    test auc: 0.9177  acc: 0.8455
epoch 99    train auc: 0.9624  acc: 0.8940    eval auc: 0.9193  acc: 0.8459    test auc: 0.9183  acc: 0.8449
epoch 100    train auc: 0.9628  acc: 0.8952    eval auc: 0.9195  acc: 0.8478    test auc: 0.9184  acc: 0.8456
epoch 101    train auc: 0.9628  acc: 0.8949    eval auc: 0.9190  acc: 0.8467    test auc: 0.9180  acc: 0.8452
epoch 102    train auc: 0.9626  acc: 0.8948    eval auc: 0.9184  acc: 0.8470    test auc: 0.9174  acc: 0.8451
epoch 103    train auc: 0.9629  acc: 0.8949    eval auc: 0.9189  acc: 0.8471    test auc: 0.9179  acc: 0.8453
epoch 104    train auc: 0.9631  acc: 0.8958    eval auc: 0.9189  acc: 0.8465    test auc: 0.9178  acc: 0.8457
epoch 105    train auc: 0.9627  acc: 0.8946    eval auc: 0.9189  acc: 0.8467    test auc: 0.9177  acc: 0.8450
epoch 106    train auc: 0.9628  acc: 0.8955    eval auc: 0.9194  acc: 0.8474    test auc: 0.9183  acc: 0.8457
epoch 107    train auc: 0.9631  acc: 0.8954    eval auc: 0.9189  acc: 0.8470    test auc: 0.9177  acc: 0.8452
epoch 108    train auc: 0.9627  acc: 0.8947    eval auc: 0.9189  acc: 0.8468    test auc: 0.9178  acc: 0.8458
epoch 109    train auc: 0.9631  acc: 0.8957    eval auc: 0.9184  acc: 0.8463    test auc: 0.9176  acc: 0.8454
epoch 110    train auc: 0.9630  acc: 0.8955    eval auc: 0.9188  acc: 0.8467    test auc: 0.9179  acc: 0.8456
epoch 111    train auc: 0.9625  acc: 0.8944    eval auc: 0.9193  acc: 0.8470    test auc: 0.9181  acc: 0.8464
epoch 112    train auc: 0.9631  acc: 0.8956    eval auc: 0.9191  acc: 0.8466    test auc: 0.9181  acc: 0.8452
epoch 113    train auc: 0.9631  acc: 0.8958    eval auc: 0.9187  acc: 0.8464    test auc: 0.9178  acc: 0.8453
epoch 114    train auc: 0.9628  acc: 0.8942    eval auc: 0.9188  acc: 0.8460    test auc: 0.9177  acc: 0.8445
epoch 115    train auc: 0.9628  acc: 0.8955    eval auc: 0.9188  acc: 0.8470    test auc: 0.9178  acc: 0.8453
epoch 116    train auc: 0.9628  acc: 0.8951    eval auc: 0.9187  acc: 0.8466    test auc: 0.9177  acc: 0.8450
epoch 117    train auc: 0.9626  acc: 0.8942    eval auc: 0.9191  acc: 0.8464    test auc: 0.9178  acc: 0.8450
epoch 118    train auc: 0.9632  acc: 0.8959    eval auc: 0.9187  acc: 0.8468    test auc: 0.9177  acc: 0.8451
epoch 119    train auc: 0.9634  acc: 0.8958    eval auc: 0.9183  acc: 0.8466    test auc: 0.9172  acc: 0.8452
epoch 120    train auc: 0.9627  acc: 0.8949    eval auc: 0.9190  acc: 0.8468    test auc: 0.9179  acc: 0.8458
epoch 121    train auc: 0.9631  acc: 0.8953    eval auc: 0.9185  acc: 0.8465    test auc: 0.9174  acc: 0.8457
epoch 122    train auc: 0.9627  acc: 0.8953    eval auc: 0.9191  acc: 0.8469    test auc: 0.9180  acc: 0.8456
epoch 123    train auc: 0.9628  acc: 0.8950    eval auc: 0.9185  acc: 0.8465    test auc: 0.9174  acc: 0.8456
epoch 124    train auc: 0.9632  acc: 0.8960    eval auc: 0.9189  acc: 0.8464    test auc: 0.9178  acc: 0.8455
epoch 125    train auc: 0.9629  acc: 0.8956    eval auc: 0.9191  acc: 0.8466    test auc: 0.9179  acc: 0.8453
epoch 126    train auc: 0.9629  acc: 0.8950    eval auc: 0.9189  acc: 0.8470    test auc: 0.9177  acc: 0.8454
epoch 127    train auc: 0.9632  acc: 0.8961    eval auc: 0.9190  acc: 0.8467    test auc: 0.9176  acc: 0.8454
epoch 128    train auc: 0.9632  acc: 0.8959    eval auc: 0.9186  acc: 0.8467    test auc: 0.9176  acc: 0.8450
epoch 129    train auc: 0.9628  acc: 0.8949    eval auc: 0.9186  acc: 0.8462    test auc: 0.9176  acc: 0.8449
